,year,country_name,country_code,value,data_source,yoy_growth,growth_category,cagr_3yr
1645,2013,France,FRA,81.9198,Original,0.5891453831041282,Stable,1.9625269202067974
1646,2014,France,FRA,83.7511,Original,2.2354790905251276,Stable,2.4785797255064024
1647,2015,France,FRA,78.006,Original,-6.859730797565633,Moderate Decline,-1.425765179583538
1648,2016,France,FRA,79.2698,Original,1.620131784734502,Stable,-1.0901310671908138
1649,2017,France,FRA,80.5025,Original,1.555068891305389,Stable,-1.310045387252079
1650,2018,France,FRA,82.0432,Original,1.9138536070308465,Stable,1.6962317390126103
1651,2019,France,FRA,83.3397,Original,1.5802650311055544,Stable,1.6829311300261107
1652,2020,France,FRA,84.7064,Original,1.6399147105161216,Stable,1.7112407954934516
1653,2021,France,FRA,86.0955,Original,1.6398997006129346,Stable,1.6200225908147514
1654,2022,France,FRA,85.3333,Original,-0.8852959794646731,Stable,0.7911041193243706
1655,2023,France,FRA,86.8364,Original,1.761446000564848,Stable,0.8312602397972046
1656,2000,French Polynesia,PYF,6.35706,Original,,,
1657,2001,French Polynesia,PYF,6.25159,Original,-1.6591002759137052,Stable,
1658,2002,French Polynesia,PYF,8.20022,Original,31.170150313760182,High Growth,
1659,2003,French Polynesia,PYF,14.1243,Original,72.2429398235657,High Growth,30.487889711039927
1660,2004,French Polynesia,PYF,17.8845,Original,26.6222042862301,High Growth,41.9587298974845
1661,2005,French Polynesia,PYF,21.5422,Original,20.451787860996973,High Growth,37.981707996290545
1662,2006,French Polynesia,PYF,25.108,Original,16.55262693689594,Moderate Growth,21.138370899187777
1663,2007,French Polynesia,PYF,28.59,Original,13.868089851840049,Moderate Growth,16.92636559572518
1664,2008,French Polynesia,PYF,33.87,Original,18.467995802728222,Moderate Growth,16.280899066769816
1665,2009,French Polynesia,PYF,44.6,Original,31.679952760555086,High Growth,21.108394331685588
1666,2010,French Polynesia,PYF,49.0,Original,9.865470852017943,Moderate Growth,19.672392864840905
1667,2011,French Polynesia,PYF,49.0,Original,0.0,Stable,13.09939830503868
1668,2012,French Polynesia,PYF,52.8766,Original,7.911428571428569,Moderate Growth,5.838307860331438
1669,2013,French Polynesia,PYF,56.8,Original,7.419917316922775,Moderate Growth,5.047104291409732
1670,2014,French Polynesia,PYF,60.68,Original,6.83098591549296,Moderate Growth,7.386535322426835
1671,2015,French Polynesia,PYF,64.5602,Original,6.394528675016464,Moderate Growth,6.880985206342838
1672,2016,French Polynesia,PYF,68.4404,Original,6.0102044293543155,Moderate Growth,6.411378139679158
1673,2017,French Polynesia,PYF,72.7039,Original,6.22950771766384,Moderate Growth,6.211296927647769
1674,2018,French Polynesia,PYF,77.67835294117685,Imputed,6.842071664899474,Moderate Growth,6.36001267888664
1675,2019,French Polynesia,PYF,81.87496921568709,Imputed,5.402555687152866,Moderate Growth,6.156405211278626
1676,2020,French Polynesia,PYF,86.07158549019732,Imputed,5.125640125072772,Moderate Growth,5.787421512351654
1677,2021,French Polynesia,PYF,90.26820176470574,Imputed,4.8757278614164345,Stable,5.13442105651607
1678,2022,French Polynesia,PYF,94.46481803921597,Imputed,4.64905270346383,Stable,4.8832929667214975
1679,2023,French Polynesia,PYF,98.6614343137262,Imputed,4.442517713597938,Stable,4.655616559359843
1680,2000,Gabon,GAB,1.21614,Original,,,
1681,2001,Gabon,GAB,1.34762,Original,10.811255283108867,Moderate Growth,
1682,2002,Gabon,GAB,1.93953,Original,43.92261913595821,High Growth,
1683,2003,Gabon,GAB,2.65959,Original,37.12548916490079,High Growth,29.800701451206947
1684,2004,Gabon,GAB,2.97907,Original,12.012377847713363,Moderate Growth,30.268002388685144
1685,2005,Gabon,GAB,4.89326,Original,64.25461637356624,High Growth,36.13420628862083
1686,2006,Gabon,GAB,5.4892,Original,12.1787928701929,Moderate Growth,27.32043715654868
1687,2007,Gabon,GAB,5.767,Original,5.060846753625303,Moderate Growth,24.63013949467978
1688,2008,Gabon,GAB,7.5,Original,30.050286110629433,High Growth,15.297791974317265
1689,2009,Gabon,GAB,9.5,Original,26.66666666666666,High Growth,20.06180002050064
1690,2010,Gabon,GAB,13.0,Original,36.8421052631579,High Growth,31.118649361069608
1691,2011,Gabon,GAB,18.0,Original,38.46153846153846,High Growth,33.88659001643391
1692,2012,Gabon,GAB,24.0,Original,33.33333333333333,High Growth,36.19543322516427
1693,2013,Gabon,GAB,30.538,Original,27.241666666666674,High Growth,32.93287967718834
1694,2014,Gabon,GAB,38.0712,Original,24.668282140284227,High Growth,28.363441896463492
1695,2015,Gabon,GAB,45.7845,Original,20.26019668410768,High Growth,24.023051125648575
1696,2016,Gabon,GAB,48.0523,Original,4.953204687175794,Stable,16.312001643555043
1697,2017,Gabon,GAB,50.3201,Original,4.719441108958344,Stable,9.744216729424293
1698,2018,Gabon,GAB,59.6,Original,18.441736006089027,Moderate Growth,9.188255669644052
1699,2019,Gabon,GAB,68.6855,Original,15.244127516778526,Moderate Growth,12.64630779205973
1700,2020,Gabon,GAB,72.2754,Original,5.226576206040567,Moderate Growth,12.827856143023219
1701,2021,Gabon,GAB,73.1414,Original,1.1981946831148615,Stable,7.062900041588183
1702,2022,Gabon,GAB,73.6951,Original,0.7570268001432678,Stable,2.3743560058107738
1703,2023,Gabon,GAB,74.43502517786601,Imputed,1.0040357878149386,Stable,0.9862576871729978
1704,2000,"Gambia, The",GMB,0.921795,Original,,,
1705,2001,"Gambia, The",GMB,1.33679,Original,45.02031362721646,High Growth,
1706,2002,"Gambia, The",GMB,1.79678,Original,34.410041966202634,High Growth,
1707,2003,"Gambia, The",GMB,2.43678,Original,35.61927447990294,High Growth,38.26979675629691
1708,2004,"Gambia, The",GMB,3.308,Original,35.75291983683384,High Growth,35.25939408005851
1709,2005,"Gambia, The",GMB,3.799,Original,14.842805320435314,Moderate Growth,28.34869666274904
1710,2006,"Gambia, The",GMB,5.23769,Original,37.8702290076336,High Growth,29.054897336973575
1711,2007,"Gambia, The",GMB,6.20504,Original,18.469019739618055,Moderate Growth,23.327433822064904
1712,2008,"Gambia, The",GMB,6.88,Original,10.877609169320412,Moderate Growth,21.8913952300289
1713,2009,"Gambia, The",GMB,7.63,Original,10.901162790697683,Moderate Growth,13.360455544629634
1714,2010,"Gambia, The",GMB,9.2,Original,20.576671035386628,High Growth,14.028763235863329
1715,2011,"Gambia, The",GMB,10.8703,Original,18.155434782608705,Moderate Growth,16.470971298768934
1716,2012,"Gambia, The",GMB,12.4492,Original,14.524898116887286,Moderate Growth,17.725976654461007
1717,2013,"Gambia, The",GMB,14.0,Original,12.457025351026573,Moderate Growth,15.021776101472994
1718,2014,"Gambia, The",GMB,15.56,Original,11.142857142857142,Moderate Growth,12.699681207050627
1719,2015,"Gambia, The",GMB,17.6,Original,13.110539845758362,Moderate Growth,12.233819068787977
1720,2016,"Gambia, The",GMB,19.9,Original,13.06818181818179,Moderate Growth,12.43676634572739
1721,2017,"Gambia, The",GMB,22.5,Original,13.065326633165842,Moderate Growth,13.081347542744526
1722,2018,"Gambia, The",GMB,28.3,Original,25.77777777777779,High Growth,17.154216136761203
1723,2019,"Gambia, The",GMB,35.6,Original,25.795053003533575,High Growth,21.394489706850717
1724,2020,"Gambia, The",GMB,44.8133,Original,25.880056179775266,High Growth,25.81762104689105
1725,2021,"Gambia, The",GMB,49.6646,Original,10.825580798557578,Moderate Growth,20.62023460290774
1726,2022,"Gambia, The",GMB,54.1899,Original,9.111721427334562,Moderate Growth,15.033089463544158
1727,2023,"Gambia, The",GMB,41.997817312252664,Imputed,-22.498810087760525,Significant Decline,-2.1396875587437303
1728,2000,Georgia,GEO,0.484746,Original,,,
1729,2001,Georgia,GEO,0.992344,Original,104.71422146856293,High Growth,
1730,2002,Georgia,GEO,1.58788,Original,60.01305998726247,High Growth,
1731,2003,Georgia,GEO,2.55882,Original,61.14693805577247,High Growth,74.1172639699667
1732,2004,Georgia,GEO,3.88622,Original,51.87547385122831,High Growth,57.62377029662111
1733,2005,Georgia,GEO,6.07946,Original,56.4363314480395,High Growth,56.440468868464656
1734,2006,Georgia,GEO,7.52688,Original,23.80836455869435,High Growth,43.282038568837166
1735,2007,Georgia,GEO,8.26,Original,9.7400250834343,Moderate Growth,28.573328864890236
1736,2008,Georgia,GEO,10.01,Original,21.18644067796611,High Growth,18.08362875218976
1737,2009,Georgia,GEO,20.07,Original,100.0,High Growth,38.66838580538279
1738,2010,Georgia,GEO,26.9,Original,34.03089187842549,High Growth,48.22589371341876
1739,2011,Georgia,GEO,31.52,Original,17.17472118959109,Moderate Growth,46.57189758123774
1740,2012,Georgia,GEO,36.94,Original,17.195431472081204,Moderate Growth,22.550900337501535
1741,2013,Georgia,GEO,43.3,Original,17.21710882512182,Moderate Growth,17.195752551141563
1742,2014,Georgia,GEO,49.1025,Original,13.400692840646666,Moderate Growth,15.923761624016297
1743,2015,Georgia,GEO,47.5698,Original,-3.121429662440811,Stable,8.795636700941856
1744,2016,Georgia,GEO,58.4593,Original,22.891624518076583,High Growth,10.523654897972357
1745,2017,Georgia,GEO,59.7055,Original,2.1317395179210274,Stable,6.7341948789493955
1746,2018,Georgia,GEO,62.7179,Original,5.045431325422278,Moderate Growth,9.652884586107668
1747,2019,Georgia,GEO,68.8467,Original,9.772010861333037,Moderate Growth,5.603060764557699
1748,2020,Georgia,GEO,72.5316,Original,5.3523262552889195,Moderate Growth,6.701610063653618
1749,2021,Georgia,GEO,76.4427,Original,5.3922704035206825,Moderate Growth,6.818916867068814
1750,2022,Georgia,GEO,78.7113,Original,2.9677130713593236,Stable,4.564593234082115
1751,2023,Georgia,GEO,81.8842,Original,4.031060343305226,Stable,4.125624112853088
1752,2000,Germany,DEU,30.2163,Original,,,
1753,2001,Germany,DEU,31.6509,Original,4.747768588477075,Stable,
1754,2002,Germany,DEU,48.82,Original,54.24521893532253,High Growth,
1755,2003,Germany,DEU,55.9,Original,14.502253174928303,Moderate Growth,22.75998915600237
1756,2004,Germany,DEU,64.73,Original,15.79606440071557,Moderate Growth,26.932601504252183
1757,2005,Germany,DEU,68.71,Original,6.148617333539308,Moderate Growth,12.06604825175399
1758,2006,Germany,DEU,72.16,Original,5.021103187308995,Moderate Growth,8.883374553001211
1759,2007,Germany,DEU,75.16,Original,4.157427937915736,Stable,5.105890189876994
1760,2008,Germany,DEU,78.0,Original,3.7786056412985713,Stable,4.317751617907417
1761,2009,Germany,DEU,79.0,Original,1.2820512820512775,Stable,3.064758251826194
1762,2010,Germany,DEU,82.0,Original,3.797468354430378,Stable,2.9458934153925975
1763,2011,Germany,DEU,81.27,Original,-0.8902439024390252,Stable,1.378350118375593
1764,2012,Germany,DEU,82.35,Original,1.3289036544850585,Stable,1.3939800150646775
1765,2013,Germany,DEU,84.17,Original,2.2100789313904246,Stable,0.8744449924270592
1766,2014,Germany,DEU,86.1937,Original,2.4043008197695226,Stable,1.9800188822789888
1767,2015,Germany,DEU,87.5898,Original,1.6197239473418445,Stable,2.0774887049356483
1768,2016,Germany,DEU,84.1652,Original,-3.9098159831395862,Stable,-0.0019009509511724865
1769,2017,Germany,DEU,84.3942,Original,0.27208394918565304,Stable,-0.7008131140448293
1770,2018,Germany,DEU,87.0371,Original,3.131613309919401,Stable,-0.21078048757590118
1771,2019,Germany,DEU,88.1345,Original,1.26084164109328,Stable,1.5479424984517598
1772,2020,Germany,DEU,89.8129,Original,1.9043620829527486,Stable,2.095995074795498
1773,2021,Germany,DEU,91.4306,Original,1.801188916068841,Stable,1.6550720466551816
1774,2022,Germany,DEU,91.6298,Original,0.21787016600569586,Stable,1.3048562271239739
1775,2023,Germany,DEU,92.4764,Original,0.923935226312822,Stable,0.9789223791786039
1776,2000,Ghana,GHA,0.153615,Original,,,
1777,2001,Ghana,GHA,0.200008,Original,30.20082674218012,High Growth,
1778,2002,Ghana,GHA,0.830284,Original,200.0,High Growth,
1779,2003,Ghana,GHA,1.19306,Original,43.69300143083572,High Growth,98.03542588996321
1780,2004,Ghana,GHA,1.7168,Original,43.898881866796316,High Growth,100.0
1781,2005,Ghana,GHA,1.8312,Original,6.663560111835953,Moderate Growth,30.167641784777487
1782,2006,Ghana,GHA,2.72318,Original,48.71013543031892,High Growth,31.665306517754278
1783,2007,Ghana,GHA,3.85,Original,41.378829162963896,High Growth,30.892172179405787
1784,2008,Ghana,GHA,4.27,Original,10.90909090909089,Moderate Growth,32.606261621201995
1785,2009,Ghana,GHA,5.44,Original,27.400468384074973,High Growth,25.943043359290208
1786,2010,Ghana,GHA,7.8,Original,43.38235294117645,High Growth,26.535181119719354
1787,2011,Ghana,GHA,9.0,Original,15.384615384615397,Moderate Growth,28.21481541725572
1788,2012,Ghana,GHA,10.6,Original,17.777777777777782,Moderate Growth,24.90188379013889
1789,2013,Ghana,GHA,15.0,Original,41.50943396226416,High Growth,24.355658659858115
1790,2014,Ghana,GHA,19.0,Original,26.66666666666666,High Growth,28.28337104256018
1791,2015,Ghana,GHA,23.0,Original,21.052631578947366,High Growth,29.46150663936087
1792,2016,Ghana,GHA,28.0,Original,21.739130434782616,High Growth,23.127650029855552
1793,2017,Ghana,GHA,37.8842,Original,35.300714285714285,High Growth,25.863993312718247
1794,2018,Ghana,GHA,43.0,Original,13.503782579545032,Moderate Growth,23.191347739112
1795,2019,Ghana,GHA,22.0732,Original,-48.666976744186044,Significant Decline,-7.621886511415843
1796,2020,Ghana,GHA,62.5176,Original,100.0,High Growth,18.172038036027537
1797,2021,Ghana,GHA,68.6,Original,9.729100285359626,Moderate Growth,16.84726551016402
1798,2022,Ghana,GHA,69.8405,Original,1.8083090379009015,Stable,46.80719715349903
1799,2023,Ghana,GHA,54.01300977865594,Imputed,-22.662338072241837,Significant Decline,-4.757227987332968
1800,2000,Gibraltar,GIB,19.1316,Original,,,
1801,2001,Gibraltar,GIB,21.1711,Original,10.66037341361936,Moderate Growth,
1802,2002,Gibraltar,GIB,23.6702,Original,11.804299257006011,Moderate Growth,
1803,2003,Gibraltar,GIB,28.3258,Original,19.668612854982204,Moderate Growth,13.97518279943899
1804,2004,Gibraltar,GIB,32.8861,Original,16.099457032105,Moderate Growth,15.812734628815384
1805,2005,Gibraltar,GIB,39.0701,Original,18.804297256287605,Moderate Growth,18.180964974351376
1806,2006,Gibraltar,GIB,45.2986,Original,15.941858352039029,Moderate Growth,16.941196167430085
1807,2007,Gibraltar,GIB,51.61,Original,13.932880927887403,Moderate Growth,16.20919568724606
1808,2008,Gibraltar,GIB,58.0,Original,12.381321449331528,Moderate Growth,14.076054038781649
1809,2009,Gibraltar,GIB,65.07,Original,12.189655172413772,Moderate Growth,12.8319279459139
1810,2010,Gibraltar,GIB,65.0,Original,-0.10757645612415878,Stable,7.99239326365242
1811,2011,Gibraltar,GIB,65.0,Original,0.0,Stable,3.8711933206158067
1812,2012,Gibraltar,GIB,65.017,Original,0.026153846153831317,Stable,-0.02715762314767778
1813,2013,Gibraltar,GIB,77.75956943866913,Imputed,19.59882713547094,Moderate Growth,6.156558386787525
1814,2014,Gibraltar,GIB,82.47478503118509,Imputed,6.063839636142743,Moderate Growth,8.260313037885325
1815,2015,Gibraltar,GIB,87.19000062370105,Imputed,5.7171602093089025,Moderate Growth,10.275724083553506
1816,2016,Gibraltar,GIB,94.4445,Original,8.320334125937535,Moderate Growth,6.694231966064623
1817,2017,Gibraltar,GIB,96.62043180873115,Imputed,2.303926442229187,Stable,5.418280308282708
1818,2018,Gibraltar,GIB,100.0,Imputed,3.4977779833969436,Stable,4.675354347933336
1819,2019,Gibraltar,GIB,100.0,Imputed,0.0,Stable,1.923526768117978
1820,2020,Gibraltar,GIB,100.0,Imputed,0.0,Stable,1.1525903110404467
1821,2021,Gibraltar,GIB,100.0,Imputed,0.0,Stable,0.0
1822,2022,Gibraltar,GIB,100.0,Imputed,0.0,Stable,0.0
1823,2023,Gibraltar,GIB,100.0,Imputed,0.0,Stable,0.0
1824,2000,Greece,GRC,9.13884,Original,,,
1825,2001,Greece,GRC,10.935,Original,19.654135535801043,Moderate Growth,
1826,2002,Greece,GRC,14.67,Original,34.15637860082303,High Growth,
1827,2003,Greece,GRC,17.8,Original,21.33605998636674,High Growth,24.884817292702422
1828,2004,Greece,GRC,21.42,Original,20.337078651685392,High Growth,25.12196600365688
1829,2005,Greece,GRC,24.0,Original,12.04481792717087,Moderate Growth,17.831220449460396
1830,2006,Greece,GRC,32.25,Original,34.375,High Growth,21.909225515416786
1831,2007,Greece,GRC,35.88,Original,11.255813953488381,Moderate Growth,18.7620419155786
1832,2008,Greece,GRC,38.2,Original,6.4659977703455995,Moderate Growth,16.757299188388973
1833,2009,Greece,GRC,42.4,Original,10.994764397905744,Moderate Growth,9.54991523885993
1834,2010,Greece,GRC,44.4,Original,4.716981132075482,Stable,7.360249452743628
1835,2011,Greece,GRC,51.65,Original,16.328828828828822,Moderate Growth,10.578065426753502
1836,2012,Greece,GRC,55.07,Original,6.621490803484997,Moderate Growth,9.106277812201146
1837,2013,Greece,GRC,59.8663,Original,8.70946068639913,Moderate Growth,10.475628896757971
1838,2014,Greece,GRC,63.2073,Original,5.580769147249787,Moderate Growth,6.962687041126436
1839,2015,Greece,GRC,66.835,Original,5.739368712158233,Moderate Growth,6.666888133077298
1840,2016,Greece,GRC,69.0879,Original,3.370838632453066,Stable,4.891394224141465
1841,2017,Greece,GRC,69.893,Original,1.165327068849975,Stable,3.408319626165568
1842,2018,Greece,GRC,72.2384,Original,3.355700857024302,Stable,2.6253667034615624
1843,2019,Greece,GRC,75.6712,Original,4.752043234623127,Stable,3.0804271858017485
1844,2020,Greece,GRC,78.1158,Original,3.2305553499878403,Stable,3.7771487218673405
1845,2021,Greece,GRC,78.4943,Original,0.4845370590840892,Stable,2.8071533853494257
1846,2022,Greece,GRC,83.1707,Original,5.95763004447456,Moderate Growth,3.2000509894290152
1847,2023,Greece,GRC,85.0102,Original,2.2117163856983257,Stable,2.859415245735164
1848,2000,Greenland,GRL,31.7478,Original,,,
1849,2001,Greenland,GRL,35.4641,Original,11.705692992900296,Moderate Growth,
1850,2002,Greenland,GRL,44.1548,Original,24.5056268169783,High Growth,
1851,2003,Greenland,GRL,54.5343,Original,23.50707057896311,High Growth,19.761906895202095
1852,2004,Greenland,GRL,56.099,Original,2.8692034187657978,Stable,16.516847460001284
1853,2005,Greenland,GRL,57.7034,Original,2.859944027522787,Stable,9.330456252081598
1854,2006,Greenland,GRL,59.3617,Original,2.873834124159047,Stable,2.8676603613978946
1855,2007,Greenland,GRL,61.07,Original,2.8777814651534506,Stable,2.870519587829534
1856,2008,Greenland,GRL,62.82,Original,2.86556410676273,Stable,2.872393106064486
1857,2009,Greenland,GRL,62.83,Original,0.015918497293854195,Stable,1.9108076261673324
1858,2010,Greenland,GRL,63.0,Original,0.27057138309725115,Stable,1.0425295005018764
1859,2011,Greenland,GRL,64.0,Original,1.5873015873015817,Stable,0.6222476083852513
1860,2012,Greenland,GRL,64.896,Original,1.4000000000000012,Stable,1.0842802395975237
1861,2013,Greenland,GRL,65.8,Original,1.3929980276134124,Stable,1.4600599793947788
1862,2014,Greenland,GRL,66.7,Original,1.367781155015213,Stable,1.3869254500475936
1863,2015,Greenland,GRL,67.6004,Original,1.3499250374812366,Stable,1.3702332000563144
1864,2016,Greenland,GRL,68.5009,Original,1.3320927095106017,Stable,1.3499319200851678
